id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE,fiberID
205597,0.533090989,0.000188704,7.60E-05,0.000123651,0.001316018,0.004211749,0.03294113,0.000390815,0.078762123,7.00E-05,0.000119861,0.100039269,6.21E-05,0.004109854,0.000168877,0.243087064,7.97E-05,0.000198167,0.000963935,456
205598,0.000296963,3.90E-05,1.74E-05,4.12E-05,3.97E-05,0.000426878,0.000172154,8.43E-05,0.995046487,1.60E-05,2.82E-05,0.000499907,1.42E-05,0.002133909,3.28E-05,2.84E-05,1.83E-05,1.65E-05,0.001047746,256
205599,0.000212285,3.72E-06,1.52E-06,2.47E-06,3.54E-06,0.085616415,1.55E-05,7.75E-06,0.912798819,1.39E-06,2.45E-06,0.000519017,1.24E-06,0.000657247,3.61E-06,2.47E-06,1.59E-06,1.47E-06,0.000147464,958
205600,0.002222992,2.34E-05,8.20E-06,1.33E-05,0.962122872,0.007432001,0.000414883,0.000105115,0.021291665,7.54E-06,1.33E-05,0.005970854,6.70E-06,0.000174604,1.69E-05,1.34E-05,8.60E-06,7.78E-06,0.000145981,397
205601,3.78E-05,6.36E-06,2.84E-06,4.63E-06,4.21E-05,0.001058781,0.000161748,1.65E-05,0.002212396,2.62E-06,4.60E-06,0.001280616,2.33E-06,2.62E-05,6.07E-06,0.995047818,2.98E-06,2.74E-06,8.08E-05,338
205602,3.52E-05,2.58E-06,7.40E-07,1.20E-06,1.10E-05,4.47E-06,0.998376218,1.25E-05,0.000585465,6.82E-07,1.32E-06,0.000890098,6.05E-07,4.33E-05,5.18E-06,1.39E-06,7.76E-07,8.05E-07,2.65E-05,133
205603,0.002919428,2.70E-05,5.33E-06,8.67E-06,0.000223385,0.032367102,0.000207628,3.44E-05,0.002158486,4.90E-06,8.62E-06,0.002701549,4.35E-06,3.75E-05,1.11E-05,0.95919196,5.59E-06,5.13E-06,7.78E-05,580
205604,4.45E-05,3.16E-06,1.45E-06,2.37E-06,6.20E-06,6.41E-06,0.996147996,7.33E-06,0.001347216,1.34E-06,2.60E-06,0.00060499,1.19E-06,0.000402362,0.001409534,2.30E-06,1.53E-06,1.42E-06,6.07E-06,188
205605,9.73E-05,3.43E-05,1.50E-05,4.51E-05,2.69E-05,4.72E-05,0.002117685,0.009564795,0.979515195,1.38E-05,0.000140264,0.002339468,1.23E-05,0.000401447,2.80E-05,2.44E-05,1.57E-05,1.59E-05,0.005545118,631
205606,0.000120163,7.50E-05,2.04E-05,3.32E-05,4.68E-05,0.000227341,0.000215021,0.000171897,0.109988959,1.87E-05,3.30E-05,0.002660499,1.66E-05,0.001859872,3.81E-05,3.32E-05,2.14E-05,1.94E-05,0.884400442,97
205607,2.20E-05,2.14E-05,6.24E-06,1.65E-05,1.48E-05,2.56E-05,0.000298122,2.83E-05,0.978827398,5.76E-06,1.79E-05,0.013105536,5.11E-06,0.007498258,1.48E-05,1.02E-05,6.55E-06,5.96E-06,6.96E-05,16
205608,2.43E-05,1.59E-06,6.35E-07,1.03E-06,1.06E-05,0.000110084,4.64E-05,4.89E-06,0.000589893,5.85E-07,1.03E-06,0.001321579,5.19E-07,1.01E-05,1.31E-06,0.997865885,6.66E-07,6.11E-07,8.33E-06,331
205609,0.001096278,4.04E-05,1.50E-05,2.45E-05,0.274892946,0.001703295,0.002647706,7.75E-05,0.005897446,1.38E-05,2.43E-05,0.022380376,1.23E-05,0.000424799,4.59E-05,0.690494873,1.58E-05,1.45E-05,0.000178309,20
205610,0.000487189,1.90E-06,8.34E-07,1.36E-06,2.39E-05,0.000749825,7.89E-05,0.000106348,0.000536952,7.68E-07,1.30E-06,0.000542423,6.82E-07,8.92E-06,1.72E-06,0.997420922,8.75E-07,8.02E-07,3.44E-05,248
205611,8.80E-06,6.08E-06,8.53E-07,1.39E-06,5.67E-06,7.29E-06,0.996603941,4.24E-06,0.000909689,7.85E-07,1.71E-06,0.002218889,6.97E-07,4.56E-05,0.000175191,1.28E-06,8.95E-07,8.87E-07,6.15E-06,599
205612,0.002166449,0.001011474,6.37E-05,0.00010363,0.000140531,0.000749402,0.001461651,0.000547615,0.534393897,5.85E-05,0.000103043,0.036159881,5.20E-05,0.035064865,0.000118827,0.000103712,6.68E-05,6.04E-05,0.387573603,404
205613,0.000221826,0.000135827,4.42E-05,7.19E-05,9.94E-05,0.000183867,0.000403376,0.000290526,0.262257596,4.06E-05,7.18E-05,0.078680927,3.61E-05,0.178421269,8.25E-05,7.20E-05,4.64E-05,4.16E-05,0.47879838,16
205614,3.23E-05,1.46E-05,7.19E-06,1.26E-05,1.59E-05,3.32E-05,0.000195234,3.31E-05,0.998301404,6.62E-06,1.14E-05,0.00018646,5.87E-06,0.00025985,1.86E-05,1.17E-05,7.54E-06,6.82E-06,0.0008397,420
205615,1.72E-06,3.31E-06,3.01E-06,3.45E-06,1.61E-06,2.05E-06,7.37E-05,5.26E-06,0.000678272,5.20E-07,0.998781588,0.000369833,4.61E-07,6.64E-05,3.59E-06,9.20E-07,9.45E-07,5.70E-07,2.80E-06,533
205616,0.00047524,3.83E-06,1.62E-06,2.64E-06,1.26E-05,2.49E-05,0.994099913,7.27E-06,0.00223433,1.50E-06,2.63E-06,0.003032689,1.33E-06,7.90E-05,7.20E-06,3.50E-06,1.70E-06,1.98E-06,6.09E-06,307
205617,0.000287804,2.69E-05,1.07E-05,1.74E-05,3.85E-05,0.966028427,0.000229438,0.002452293,0.013530275,9.82E-06,1.73E-05,0.006441215,8.73E-06,0.000117805,2.20E-05,1.74E-05,1.12E-05,1.01E-05,0.010722748,31
205618,0.001131811,0.001218457,3.71E-05,6.03E-05,6.76E-05,0.001393192,0.000792334,0.00015981,0.829194045,3.41E-05,6.00E-05,0.046196928,3.03E-05,0.034515304,7.66E-05,6.04E-05,3.89E-05,3.52E-05,0.084897873,243
205619,9.30E-06,7.96E-07,3.02E-07,4.91E-07,2.96E-06,1.61E-06,0.999107052,1.30E-06,0.000562724,2.78E-07,4.88E-07,0.000297506,2.46E-07,4.39E-06,7.33E-06,5.63E-07,3.16E-07,3.12E-07,2.04E-06,261
205620,0.000315977,0.000110982,4.65E-05,7.56E-05,9.39E-05,0.000211904,0.014842691,0.000203631,0.023868235,4.27E-05,7.52E-05,0.670346478,3.79E-05,0.287688073,0.000315826,7.57E-05,4.88E-05,4.55E-05,0.00155434,523
205621,0.000141678,6.08E-06,2.26E-06,3.68E-06,1.44E-05,1.32E-05,0.985133,9.75E-06,0.00126673,2.08E-06,4.38E-06,0.012547101,1.84E-06,6.29E-05,0.000754884,2.18E-05,2.37E-06,2.55E-06,9.26E-06,308
205622,0.000706165,0.000104028,5.03E-05,8.13E-05,9.28E-05,0.000494091,0.000475225,0.004048026,0.933901409,4.64E-05,8.14E-05,0.002816176,4.12E-05,0.000810558,9.97E-05,8.20E-05,5.28E-05,4.77E-05,0.055968573,570
205623,2.52E-06,1.01E-06,4.51E-07,7.34E-07,1.04E-06,1.99E-06,0.997776596,1.94E-06,0.00073733,4.15E-07,8.05E-07,0.000686124,3.69E-07,0.000781455,2.63E-06,7.34E-07,4.73E-07,4.59E-07,2.93E-06,261
205624,7.13E-05,2.31E-05,1.75E-05,6.66E-05,1.90E-05,4.99E-05,0.000138614,0.000101799,0.998524487,9.74E-06,7.11E-05,0.000368982,8.63E-06,9.29E-05,1.97E-05,1.72E-05,1.11E-05,1.00E-05,0.000378533,897
205625,3.57E-05,2.09E-06,6.06E-07,9.86E-07,4.16E-06,3.30E-06,0.99683856,2.61E-06,0.000486866,5.57E-07,9.80E-07,0.001272729,4.95E-07,1.33E-05,0.001320889,9.14E-07,6.35E-07,6.71E-07,1.39E-05,69
205626,0.356132404,0.000119279,1.28E-05,2.08E-05,2.30E-05,7.21E-05,0.00103192,0.549527555,0.001022078,1.18E-05,2.08E-05,0.011370201,5.90E-06,0.0005041,2.39E-05,2.08E-05,1.34E-05,7.05E-05,0.079996761,215
205627,0.00284924,5.43E-05,2.30E-05,3.75E-05,0.00014862,0.838086231,0.00204995,0.000145902,0.106127034,2.12E-05,3.72E-05,0.04098175,1.88E-05,0.000266173,4.75E-05,0.000970723,2.41E-05,2.21E-05,0.008088514,325
205628,7.36E-06,2.31E-06,8.46E-07,1.41E-06,4.38E-06,2.99E-06,0.997157429,7.10E-06,0.001089449,7.79E-07,1.51E-06,0.000542808,6.92E-07,0.001139189,3.40E-05,1.28E-06,8.87E-07,1.23E-06,4.38E-06,606
205629,1.57E-06,3.16E-06,6.76E-06,5.94E-06,2.40E-06,1.64E-06,3.86E-05,2.22E-06,0.000309519,4.56E-07,0.99890131,0.00071026,4.05E-07,6.94E-06,3.27E-06,8.07E-07,6.99E-07,9.20E-07,3.13E-06,629
205630,0.000134045,7.95E-05,3.39E-05,5.51E-05,7.53E-05,0.000112762,0.002911201,0.00014798,0.605485088,3.11E-05,5.88E-05,0.022191255,2.77E-05,0.368008414,6.32E-05,5.52E-05,3.55E-05,3.23E-05,0.000461642,239
205631,0.000144054,2.11E-06,9.72E-07,1.58E-06,6.77E-06,6.31E-06,0.994813898,9.52E-06,0.003372053,8.95E-07,1.73E-06,0.001528497,7.94E-07,2.14E-05,2.41E-05,1.58E-06,1.02E-06,1.05E-06,6.16E-05,268
205632,0.003502242,0.000103182,3.99E-05,6.49E-05,0.000103839,0.002141103,0.009133624,0.000425385,0.850512654,3.67E-05,6.46E-05,0.1172445,3.26E-05,0.014883201,0.000138185,6.50E-05,4.18E-05,3.79E-05,0.001428818,601
205633,4.53E-05,3.82E-05,1.53E-05,2.48E-05,2.74E-05,5.90E-05,0.000290801,0.000173213,0.996539451,1.40E-05,2.88E-05,0.00108103,1.25E-05,0.000571716,2.85E-05,2.49E-05,1.60E-05,1.45E-05,0.000994645,166
205634,3.61E-05,5.90E-05,1.27E-05,3.87E-05,2.48E-05,4.33E-05,0.000934321,5.98E-05,0.006585481,1.16E-05,5.87E-05,0.068732255,1.03E-05,0.923169767,7.66E-05,2.06E-05,1.64E-05,1.97E-05,8.97E-05,82
205635,0.000658245,0.905295206,1.97E-05,3.20E-05,0.000110457,0.000251183,0.031689735,0.000106566,0.00966798,1.80E-05,3.51E-05,0.048066257,1.60E-05,0.001764977,0.000312171,0.000867476,0.000933791,2.08E-05,0.000134398,282
205636,0.000567747,5.94E-06,2.17E-06,3.53E-06,0.993598351,0.000851813,0.001192023,1.23E-05,0.000787329,2.00E-06,3.51E-06,0.00290085,1.77E-06,2.92E-05,4.68E-06,1.82E-05,2.28E-06,2.09E-06,1.42E-05,419
205637,3.00E-06,7.59E-06,9.46E-06,2.14E-05,2.79E-06,6.80E-06,6.10E-05,4.37E-06,0.000365353,8.99E-07,0.996941791,0.002466348,7.98E-07,5.10E-05,1.95E-05,1.59E-06,1.37E-06,5.77E-06,2.92E-05,54
205638,3.16E-06,2.67E-06,1.06E-06,2.27E-06,1.90E-06,4.70E-06,3.06E-05,5.32E-06,0.999763483,9.74E-07,6.35E-06,5.37E-05,8.64E-07,2.37E-05,1.97E-06,1.72E-06,1.11E-06,1.10E-06,9.33E-05,865
205639,0.000206031,0.000109693,4.90E-05,7.98E-05,8.80E-05,0.000163415,0.003225386,0.000213423,0.056270752,4.50E-05,8.52E-05,0.456433028,4.00E-05,0.482016965,0.000397609,7.99E-05,5.14E-05,4.69E-05,0.000398474,617
205640,3.07E-05,1.11E-06,4.86E-07,7.91E-07,1.35E-05,0.000248804,1.32E-05,5.81E-06,0.000227193,4.48E-07,7.86E-07,0.000404636,3.97E-07,4.26E-06,1.00E-06,0.999041562,5.10E-07,4.68E-07,4.29E-06,371
205641,5.10E-05,1.75E-05,1.31E-05,3.96E-05,1.68E-05,5.14E-05,0.000519997,3.76E-05,0.998065128,7.03E-06,4.41E-05,0.000753621,6.24E-06,0.000152832,1.62E-05,1.24E-05,8.01E-06,9.71E-06,0.000177731,564
205642,9.84E-05,6.43E-05,2.89E-05,5.95E-05,5.19E-05,9.64E-05,0.00017273,0.000126522,0.943596235,2.66E-05,5.05E-05,0.004505471,2.36E-05,0.003189713,5.40E-05,4.71E-05,3.04E-05,2.98E-05,0.047747935,807
205643,1.18E-05,8.39E-07,3.59E-07,5.84E-07,1.88E-06,3.78E-06,0.998249424,2.03E-06,0.000239776,3.30E-07,6.40E-07,0.001273608,2.93E-07,1.60E-05,0.000195655,5.41E-07,3.77E-07,3.73E-07,1.72E-06,267
205644,0.000115356,3.03E-06,1.33E-06,2.17E-06,3.07E-05,0.000261658,7.25E-05,5.91E-06,0.000375152,1.23E-06,2.16E-06,0.002613015,1.09E-06,7.22E-05,2.75E-06,0.996422092,1.40E-06,1.28E-06,1.50E-05,297
205645,6.71E-05,5.11E-06,2.26E-06,3.67E-06,1.88E-05,9.77E-06,0.993647126,9.74E-06,0.003604157,2.08E-06,3.65E-06,0.002151576,1.85E-06,0.000143822,0.000310809,3.43E-06,2.37E-06,2.28E-06,1.04E-05,182
205646,2.89E-06,2.20E-06,7.80E-07,1.27E-06,1.90E-06,3.25E-06,1.31E-05,3.41E-06,0.998748191,7.17E-07,1.26E-06,0.001015084,6.37E-07,0.000196151,1.45E-06,1.27E-06,8.18E-07,7.40E-07,4.83E-06,738
205647,0.001338202,1.69E-06,7.43E-07,1.21E-06,1.18E-05,0.00053042,3.10E-05,4.36E-06,0.000405722,6.84E-07,1.20E-06,0.00022871,6.08E-07,8.71E-06,1.52E-06,0.997417004,7.80E-07,7.15E-07,1.48E-05,158
205648,0.000129912,7.27E-05,1.14E-05,1.86E-05,2.05E-05,4.75E-05,0.000269934,0.000119502,0.032003721,1.05E-05,1.86E-05,0.003959211,9.34E-06,0.015684719,2.14E-05,1.86E-05,1.20E-05,1.09E-05,0.947560878,463
205649,0.002323448,0.94531983,1.08E-05,2.52E-05,6.44E-05,0.000157224,0.020664702,6.82E-05,0.01581138,9.90E-06,2.50E-05,0.013533801,8.79E-06,0.000426637,0.001073772,2.74E-05,0.000292371,1.08E-05,0.000146233,56
205650,0.003168281,1.85E-05,5.66E-06,9.21E-06,1.59E-05,6.72E-05,0.975370911,2.44E-05,0.018399607,5.22E-06,9.29E-06,0.002334874,4.63E-06,0.00028291,1.64E-05,9.22E-06,5.94E-06,6.02E-06,0.000245738,277
205651,3.51E-05,1.97E-05,5.16E-06,8.40E-06,1.16E-05,9.42E-05,3.82E-05,2.70E-05,0.968936705,4.74E-06,8.36E-06,0.001224824,4.21E-06,0.003810252,9.63E-06,8.41E-06,5.42E-06,4.90E-06,0.025743101,666
205652,2.15E-05,1.48E-05,5.83E-06,1.11E-05,1.05E-05,4.26E-05,8.54E-05,3.61E-05,0.999158794,5.38E-06,2.88E-05,0.00029483,4.77E-06,3.90E-05,1.09E-05,9.50E-06,6.17E-06,5.53E-06,0.000208477,542
205653,2.57E-05,2.13E-05,5.93E-06,9.65E-06,1.16E-05,2.80E-05,0.928035262,3.19E-05,0.004148418,5.45E-06,1.06E-05,0.003356567,4.84E-06,0.064188418,2.99E-05,9.66E-06,6.22E-06,6.18E-06,6.44E-05,621
205654,0.746347575,0.000305012,1.60E-05,2.92E-05,2.89E-05,0.000194135,9.54E-05,0.103635592,0.001328858,1.47E-05,2.77E-05,0.002660556,1.31E-05,0.000628444,2.98E-05,2.60E-05,1.68E-05,1.85E-05,0.144583635,63
205655,2.24E-05,1.21E-05,5.53E-06,1.03E-05,1.18E-05,2.08E-05,8.10E-05,7.90E-05,0.997747159,5.10E-06,8.96E-06,0.001676187,4.52E-06,0.000146909,1.03E-05,9.01E-06,5.80E-06,5.74E-06,0.000137318,376
205656,0.000744595,0.000163447,4.42E-05,8.08E-05,7.94E-05,0.000421375,0.000268515,0.056403331,0.009430859,4.06E-05,7.15E-05,0.0072017,3.60E-05,0.000603398,8.25E-05,7.20E-05,4.64E-05,4.76E-05,0.924161747,341
205657,0.000274056,4.85E-05,1.73E-05,2.82E-05,9.74E-05,0.96693345,0.002795319,0.000117984,0.007355082,1.60E-05,2.80E-05,0.00650709,1.42E-05,0.000111155,3.90E-05,0.000302536,1.82E-05,1.67E-05,0.015279917,527
205658,3.30E-06,2.09E-06,5.53E-07,9.00E-07,1.32E-06,1.13E-05,0.997794546,2.56E-06,0.000428157,5.09E-07,9.87E-07,0.00081574,4.52E-07,0.000914531,1.91E-05,9.01E-07,5.81E-07,5.93E-07,1.92E-06,450
205659,0.000329979,0.000186525,8.19E-05,0.000232479,0.000146939,0.000429414,0.011480114,0.00047158,0.725001005,7.53E-05,0.000132473,0.074897144,6.69E-05,0.068826054,0.000152766,0.000133334,8.59E-05,7.77E-05,0.117192524,187
205660,0.001574771,4.08E-05,1.51E-05,2.46E-05,0.917983192,0.043352229,0.000440365,0.000326939,0.020473163,1.39E-05,2.44E-05,0.013875476,1.23E-05,0.000295652,3.27E-05,2.46E-05,1.58E-05,1.43E-05,0.001459603,12
205661,5.42E-05,3.93E-05,3.01E-05,0.000193819,4.26E-05,5.76E-05,0.003018163,0.001870954,0.992624003,6.25E-05,0.000474966,0.000817349,1.08E-05,0.000495885,9.37E-05,2.15E-05,1.38E-05,1.74E-05,6.13E-05,632
205662,0.000326615,1.55E-06,6.83E-07,1.11E-06,1.96E-05,0.000415896,7.69E-05,0.000111262,0.000437202,6.29E-07,1.06E-06,0.000295636,5.58E-07,7.50E-06,1.41E-06,0.998283078,7.16E-07,6.57E-07,1.80E-05,248
205663,4.60E-05,0.000259933,0.000261872,7.13E-05,2.45E-05,4.88E-05,0.00185668,4.27E-05,0.004944937,8.78E-06,0.97602891,0.014621708,7.79E-06,0.001593743,5.09E-05,1.55E-05,1.19E-05,1.95E-05,8.46E-05,443
205664,0.523993944,0.002537622,2.50E-05,9.44E-05,0.000286748,0.08229576,0.000739607,0.269150214,0.017434811,2.30E-05,4.05E-05,0.006083326,2.04E-05,0.000133502,5.16E-05,6.72E-05,2.62E-05,2.58E-05,0.096970147,472
205665,0.001971653,1.87E-05,8.19E-06,1.33E-05,0.000112735,0.005120812,0.000407204,4.63E-05,0.003915621,7.54E-06,1.33E-05,0.013099285,6.70E-06,5.94E-05,1.69E-05,0.974984848,8.59E-06,7.89E-06,0.000181198,556
205666,7.29E-05,8.65E-06,3.44E-06,8.89E-06,7.60E-06,2.10E-05,0.000218714,2.09E-05,0.993243935,3.16E-06,5.57E-06,0.00598887,2.81E-06,0.000335664,1.51E-05,5.61E-06,3.61E-06,4.09E-06,2.95E-05,814
205667,0.001368524,0.002460019,5.09E-05,8.28E-05,9.47E-05,0.000362457,0.000448694,0.000219492,0.44740801,4.68E-05,8.24E-05,0.044705357,4.15E-05,0.165716237,0.000116272,8.29E-05,5.34E-05,4.83E-05,0.336611208,181
205668,6.37E-06,2.28E-06,4.24E-07,6.89E-07,2.36E-06,3.13E-06,0.998591271,1.83E-06,0.000419314,3.90E-07,6.85E-07,0.000733863,3.46E-07,1.42E-05,0.000218547,6.50E-07,4.44E-07,4.48E-07,2.76E-06,117
205669,0.001642099,2.54E-05,9.54E-06,1.55E-05,0.955984956,0.01211383,0.000834387,6.71E-05,0.020709944,8.78E-06,1.54E-05,0.008151813,7.79E-06,0.000170374,1.96E-05,1.55E-05,1.00E-05,9.05E-06,0.000188791,491
205670,5.35E-06,6.98E-06,1.11E-05,1.09E-05,2.98E-06,4.63E-06,0.000390301,1.53E-05,0.000345778,1.29E-06,0.997409007,0.001514138,1.14E-06,0.000186891,6.92E-06,2.28E-06,1.75E-06,2.85E-06,8.05E-05,541
205671,0.000220072,1.32E-05,5.12E-06,8.34E-06,0.984367614,0.003010068,0.000103372,6.28E-05,0.005254622,4.71E-06,8.29E-06,0.006811825,4.18E-06,4.89E-05,1.09E-05,8.34E-06,5.37E-06,4.86E-06,4.74E-05,371
205672,1.04E-05,1.28E-05,5.04E-06,1.75E-05,8.80E-06,1.90E-05,0.000141261,2.48E-05,0.999423149,3.76E-06,7.09E-05,6.86E-05,3.27E-06,7.87E-05,1.05E-05,6.53E-06,4.20E-06,5.10E-06,8.58E-05,893
205673,0.000930927,7.42E-05,2.85E-05,4.63E-05,0.893510334,0.022755986,0.001307683,0.000195557,0.040750882,2.62E-05,4.61E-05,0.039302744,2.33E-05,0.000306244,5.86E-05,8.65E-05,2.99E-05,2.74E-05,0.000492713,116
205674,0.000129106,3.77E-06,1.69E-06,2.75E-06,3.22E-05,0.005296042,8.15E-05,1.10E-05,0.000836067,1.56E-06,2.74E-06,0.002798912,1.38E-06,3.10E-05,3.49E-06,0.990751405,1.77E-06,1.63E-06,1.19E-05,594
205675,0.000250173,9.85E-06,1.92E-06,3.16E-06,1.05E-05,1.34E-05,0.995013844,8.29E-06,0.000835552,1.77E-06,3.43E-06,0.003403456,1.57E-06,8.21E-05,0.000311703,1.35E-05,2.02E-06,2.03E-06,3.17E-05,273
205676,0.049545682,0.000482953,5.99E-05,9.75E-05,0.200886964,0.441117921,0.001818043,0.000306308,0.146965766,5.51E-05,9.70E-05,0.154917815,4.89E-05,0.002536002,0.000196224,9.76E-05,6.29E-05,5.70E-05,0.000650484,283
205677,0.000321297,4.44E-06,1.95E-06,3.18E-06,2.73E-05,0.003409211,0.000157288,1.25E-05,0.000823195,1.80E-06,3.16E-06,0.001100063,1.60E-06,1.57E-05,4.05E-06,0.994098839,2.05E-06,1.88E-06,1.05E-05,534
205678,5.66E-05,2.31E-06,8.90E-07,1.45E-06,2.28E-05,0.000673815,4.36E-05,5.02E-06,0.000327928,8.19E-07,1.44E-06,0.00237466,7.27E-07,7.07E-06,1.85E-06,0.996404392,9.33E-07,8.56E-07,7.29E-05,391
205679,4.75E-05,1.86E-05,8.59E-06,1.41E-05,1.72E-05,0.000107557,0.000913416,0.000123976,0.997616024,7.91E-06,1.85E-05,0.000333966,7.02E-06,0.000124169,1.85E-05,1.40E-05,9.01E-06,8.33E-06,0.000591488,358
205680,0.000336045,2.04E-05,7.90E-06,1.29E-05,4.63E-05,0.966036459,0.000357836,0.02559248,0.002293219,7.28E-06,1.27E-05,0.00173625,6.46E-06,6.54E-05,1.63E-05,0.000156889,8.29E-06,7.66E-06,0.003279246,315
205681,0.000129587,4.88E-05,1.73E-05,3.55E-05,3.10E-05,0.000105851,9.52E-05,0.001473853,0.055023801,1.59E-05,2.80E-05,0.009265961,1.41E-05,0.000917275,3.23E-05,2.82E-05,1.81E-05,2.39E-05,0.932695314,401
205682,0.001170952,2.95E-05,1.01E-05,1.65E-05,0.974739,0.01088379,0.000435912,5.33E-05,0.00544666,9.33E-06,1.64E-05,0.006955889,8.28E-06,8.33E-05,2.09E-05,1.65E-05,1.06E-05,9.62E-06,8.34E-05,328
205683,2.60E-05,2.18E-05,5.77E-06,1.57E-05,1.40E-05,4.17E-05,0.012253061,2.65E-05,0.958110899,5.28E-06,1.67E-05,0.028899073,4.76E-06,0.000476672,2.57E-05,9.37E-06,7.74E-06,8.14E-06,3.11E-05,866
205684,0.028464731,0.000170263,7.11E-05,0.000115637,0.000422795,0.016227443,0.002643632,0.018393872,0.596121009,6.53E-05,0.000114984,0.230960521,5.80E-05,0.103301799,0.000132599,0.000115731,7.45E-05,6.74E-05,0.002478694,53
205685,2.53E-06,1.06E-06,5.18E-07,2.32E-06,1.05E-06,2.85E-06,1.04E-05,3.23E-06,0.999950702,4.77E-07,8.19E-07,1.07E-05,4.22E-07,6.83E-06,1.50E-06,8.43E-07,5.43E-07,5.35E-07,2.70E-06,964
205686,0.000331495,2.71E-05,1.06E-05,1.73E-05,0.004576587,0.965360577,0.00029507,0.000180674,0.017004058,9.75E-06,1.65E-05,0.011089292,8.66E-06,0.000234505,2.33E-05,1.73E-05,1.11E-05,1.01E-05,0.00077614,57
205687,1.91E-05,9.26E-07,4.26E-07,6.94E-07,1.17E-06,2.00E-06,0.998834382,4.56E-06,0.00055245,3.93E-07,7.61E-07,0.000283126,3.48E-07,0.000263679,3.06E-05,6.93E-07,4.47E-07,7.23E-07,3.53E-06,370
205688,6.71E-06,3.30E-06,1.20E-06,1.96E-06,3.03E-06,5.68E-06,0.997164456,5.32E-06,0.000752904,1.11E-06,1.95E-06,0.001629597,9.84E-07,0.000401739,5.79E-06,2.57E-06,1.26E-06,1.15E-06,9.30E-06,22
205689,0.00012921,1.49E-05,3.05E-06,4.96E-06,0.000157221,2.25E-05,0.976237376,0.000124937,0.020309689,2.81E-06,5.44E-06,0.002870577,2.49E-06,4.39E-05,6.71E-06,8.15E-06,3.19E-06,2.89E-06,5.00E-05,250
205690,0.000251869,0.000517149,8.81E-05,0.000456348,0.000141646,0.000252976,0.285719657,0.000651063,0.431641244,6.71E-05,0.000223706,0.260745167,9.88E-05,0.015814914,0.000424024,0.000119133,0.00010274,0.000214856,0.002469566,579
205691,4.36E-05,5.57E-06,1.24E-06,2.02E-06,2.80E-06,6.10E-05,0.995898871,5.36E-06,0.003251943,1.15E-06,2.01E-06,0.000667059,1.02E-06,2.19E-05,2.58E-06,2.02E-06,1.30E-06,1.18E-06,2.74E-05,329
205692,8.13E-06,1.19E-06,4.97E-07,8.09E-07,2.14E-06,1.74E-06,0.995870532,2.16E-06,0.00059692,4.58E-07,8.87E-07,0.00174807,4.06E-07,3.91E-05,0.00172031,8.66E-07,5.22E-07,6.33E-07,4.67E-06,82
205693,0.001172995,0.000141188,5.97E-05,9.71E-05,0.000116629,0.000471694,0.13582644,0.000777897,0.235548449,5.48E-05,0.000106518,0.113129848,4.87E-05,0.250949793,0.24293097,9.72E-05,6.83E-05,6.29E-05,0.018338866,208
205694,1.29E-05,1.23E-06,4.82E-07,7.84E-07,7.73E-06,0.000149205,0.000101815,4.76E-06,0.000195999,4.44E-07,7.80E-07,0.000724204,3.94E-07,6.77E-06,9.95E-07,0.998782964,5.05E-07,4.64E-07,7.60E-06,585
205695,0.00068255,0.000168962,5.65E-05,9.49E-05,0.000110365,0.000191722,0.26276433,0.00034496,0.038941351,5.19E-05,0.000130418,0.29600994,4.61E-05,0.398103711,0.000299818,9.19E-05,5.94E-05,0.000132912,0.001718332,277
205696,2.85E-05,1.29E-06,4.26E-07,6.93E-07,1.24E-05,9.45E-05,2.73E-05,4.17E-06,0.000849739,3.92E-07,6.89E-07,0.000226539,3.48E-07,1.58E-05,1.19E-06,0.998725358,4.47E-07,4.10E-07,9.74E-06,318
205697,0.000203442,5.46E-06,2.40E-06,3.90E-06,6.35E-05,0.00288495,7.14E-05,1.99E-05,0.000778996,2.21E-06,3.88E-06,0.003006953,1.96E-06,2.03E-05,5.10E-06,0.99288395,2.51E-06,2.31E-06,3.70E-05,569
205698,4.74E-05,3.31E-05,1.48E-05,2.40E-05,2.65E-05,0.000114138,0.000208828,6.53E-05,0.996743608,1.36E-05,4.35E-05,0.001407819,1.21E-05,0.000618902,2.93E-05,2.41E-05,1.55E-05,1.47E-05,0.000542821,204
205699,0.000525938,2.64E-05,1.16E-05,1.89E-05,0.000388184,0.012323536,0.000830547,8.54E-05,0.008107851,1.07E-05,1.88E-05,0.027399018,9.49E-06,0.00013306,2.41E-05,0.949931089,1.22E-05,1.12E-05,0.000132026,541
205700,1.99E-05,1.73E-05,3.65E-06,5.95E-06,7.40E-06,1.74E-05,0.969298029,2.64E-05,0.001201056,3.35E-06,6.44E-06,0.001560273,2.98E-06,0.02776652,1.94E-05,5.95E-06,3.84E-06,9.36E-06,2.47E-05,507
